id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state
28ca8a89-96bf,WDDNG7DB9DA517132,23000,69971,90133W,2013,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,preston ford of keller,31066 Lankford Highway,Keller,VA
f83e25a5-1196,1GNET16S946202745,3900,236125,202745,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,dutch's ford,745 Indian Mound Drive-on The Bypass,Mount Sterling,KY
ce3b7167-5c50,1GCWGAFF1H1351271,24422,73125,P4355F,2017,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,chapman dodge chrysler jeep ram scottsdale,3800 N 89th St.,Scottsdale,AZ
4bbe5b8c-c3df,1GCWGBFP6L1142230,29888,28398,XR9854,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,putnam buick gmc,100 California Dr.,Burlingame,CA
ac16ab24-1bf3,ZAM45VLAXJ0271259,77988,8169,J0271259,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,atlanta luxury motors,1071 Cobb Pkwy Se,Marietta,GA
d57d0d26-234b,MAJ3P1VE1JC178198,18925,54161,T07100A,2018,Ford,Ecosport,Titanium,Crossover,Truck,FWD,Automatic,Unleaded,1,I,crossroads ford henderson,1675 Dabney Drive,Henderson,NC
5301a19a-0275,WDCYC7DF9FX237825,89992,45065,TFX237825,2015,Mercedes-Benz,G-Class,G63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,holman automotive,900 E Sunrise Blvd,Fort Lauderdale,FL
9c89a2ac-2379,WBA7U2C0XMCF56590,116160,1,B8019,2021,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,bmw of minnetonka,15802 Wayzata Boulevard,Wayzata,MN
4056223a-3280,JTNJJXB05DJ024202,8950,89173,11166,2013,Scion,iQ,Base,Micro Car,Car,FWD,Automatic,Unleaded,1.3,I,sunset auto sales & classics,1409 Washington Road,Thomson,GA
abe3b089-c6c0,3G5DB03E54S581987,4999,161130,,2004,Buick,Rendezvous,CX AWD,SUV,Truck,4WD,Automatic,Unleaded,3.4,V,"cjs auto sales, llc",2810 North Pacific Highway,Medford,OR
ff8ad15d-21ff,WP1AB2AYXLDA28124,87998,6684,R1954,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,bmw of sudbury,68 Old County Rd,Sudbury,MA
c38509ee-9bfd,1GCWGAFP5L1148465,33648,48990,FR21R090,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,west herr buick gmc,535 Main Street,East Aurora,NY
e7af022e-3aa4,4JGDF7DEXHA855739,68205,30637,B16103,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of sacramento,1810 Howe Avenue,Sacramento,CA
04003083-caec,5YMKT6C5XJ0Y83737,74915,35586,BR21L076,2018,BMW,X5,M,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,west herr chevrolet of hamburg,5025 Southwestern Blvd,Hamburg,NY
af42e90d-374b,WBS6E9C58KG808400,79988,20664,P6200,2019,BMW,M6 Gran Coupe,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,4.4,V,dale earnhardt jr buick gmc,1850 Capital Circle Ne,Tallahassee,FL
5c868264-b1d1,ZFF79ALA6G0217613,214999,20335,LT1443,2016,Ferrari,488 GTB,Base,Coupe,Car,RWD,Automatic,Unleaded,3.9,V,boardwalk auto group,6300 International Pkwy,Plano,TX
73985e5e-e9f9,1FDWE3FL3FDA34218,59800,27718,A34218T,2015,Ford,E-Series Cutaway,Base,Cutaway,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,south tacoma auto,7838 South Way,Tacoma,WA
c215f367-7a5b,1FMPU18L0YLC41974,4988,142692,11863T,2000,Ford,Expedition,Base,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,econo auto sales,4404 West Colfax Avenue,Denver,CO
70936ad7-63af,1GCFG15X851175728,10500,95714,3906,2005,Chevrolet,Express Cargo,Work,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,tlc works inc.,301 North Brightleaf Boulevard,Smithfield,NC
18950bb3-5228,ZHWUC1ZF0FLA01432,,,FLA01432A,2015,Lamborghini,Huracan,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,5.2,V,eurocar inc.,2920 Red Hill Avenue,Costa Mesa,CA
6530c73f-9348,WDDUG8FB3FA106293,46995,50963,FA106293,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,21st century auto group,305 Highway 22,Springfield,NJ
f5c589a9-890b,4JGBF7BE5CA780581,12995,135772,780581,2012,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,hallmark motors,4201 West Overland Road,Boise,ID
96d40741-f6f9,1GCPTEE14K1163008,43999,74943,,2019,Chevrolet,Colorado,ZR2,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,landmark of taylorville,1531 W Springfield Road,Taylorville,IL
54736ff4-3355,ML32F3FJ3KHF04139,8271,95673,3496P,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,westgate dodge ram wake forest,10936 Star Rd,Wake Forest,NC
831e1ccc-c0ef,WP1AB2AY2LDA28344,99900,4005,LDA28344,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,porsche tulsa,9393 S. Memorial Dr.,Tulsa,OK
f948e8d5-dc72,1GCCS149X88144268,5999,87111,,2008,Chevrolet,Colorado,Work Truck,Pickup,Truck,RWD,Manual,Unleaded,2.9,I,cg continental garcia motors llc,12851 Veta Rica,El Paso,TX
6154e71a-b688,1FMNU43S15EA65699,13500,194127,5EA65699,2005,Ford,Excursion,Limited,SUV,Truck,4WD,Automatic,Unleaded,6.8,V,darryl floars motor cars,100 Centura Dr,Goldsboro,NC
9d34a0b9-6448,2G1WF52E449259092,,85120,,2004,Chevrolet,Impala,Base,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,techno motors,70 Elm St,Danbury,CT
53cafe02-0897,1FDUF4HY5DEA57266,,83647,20215,2013,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,6.8,V,auto choice of middleton,69 North Main St,Middleton,MA
d5e73bef-157f,3C6UR5DJ3KG666413,44995,32856,666413,2019,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,scotland motors inc,1609 South Main Street,Laurinburg,NC
1215a5a9-d6f8,3GNBAAFW1BS514174,7904,59629,214XT1A,2011,Chevrolet,HHR,LS,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,beck motor company,1905 N. Garfield Ave.,Pierre,SD
78b46439-c4aa,WBAKB8C57CC852497,16995,75836,852497,2012,BMW,7 Series,ALPINA B7,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,carxoom,875 South Cobb Drive Se,Marietta,GA
4ec2bcb4-3fdc,2G1WC5EM1A1262988,13499,42817,18319848,2010,Chevrolet,Impala,LTZ,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,carmax harrisonburg,2587 South Main Street,Harrisonburg,VA
2e9f3a54-e560,1GNDT13S062351765,4095,149737,1017,2006,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,daystar motors,2865 Route 9w,Saugerties,NY
ddf29eb2-65a2,WP0AB2A76LL140188,128580,4240,SC200150,2020,Porsche,Panamera,S,Hatchback,Car,4WD,Automatic,Premium Unleaded,2.9,V,porsche santa clarita,23645 Creekside Rd,Santa Clarita,CA
ba432a77-e6ff,ZAMGJ45AX80035978,32996,29786,P035978,2008,Maserati,GranTurismo,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,4.2,V,texas car one,3400 Wiley Post Road,Carrollton,TX
022890f7-4ccc,1GHDX03E33D101741,,0,4267,2003,Oldsmobile,Silhouette,GL,Minivan,Truck,FWD,Automatic,Unleaded,3.4,V,henry country motors,1217 U.S. 27,Sebring,FL
e4c4debd-f3d6,5LMFU28595LJ05001,,123575,NM0044A,2005,Lincoln,Navigator,Luxury,SUV,Truck,4WD,Automatic,Premium Unleaded,5.4,V,rally gm superstore,39012 Carriage Way,Palmdale,CA
9eb37415-a724,WDDLJ9BB3EA102705,27690,55795,102705,2014,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,exclusive motorcars,10100 Liberty Road,Randallstown,MD
8456da70-f130,KL8CD6S98DC626635,8500,58128,K802829A,2013,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,jim shorkey mitsubishi north huntingdon,13339 Route 30 North,North Huntingdon,PA
f984809f-43ba,MAJ3S2GE8KC307251,20988,12555,M-323B,2019,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,jim bass mazda,4032 Houston Harte Expressway,San Angelo,TX
f876f5be-74a0,1FD9W4HY5KEF61867,59960,14114,210242A,2019,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,6.8,V,hertrich ford of elkton,503 East Pulaski Highway,Elkton,MD
626d6d04-7f98,WP1AB2A23ELA58554,31994,63085,ELA58554T,2014,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,swickard auto group,2025 Airport Way South,Seattle,WA
def0612a-c51d,1GCZGTCA3C1202435,25988,36706,BCP46684,2012,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,berglund chevrolet buick,1824 Williamson Rd Ne,Roanoke,VA
f7e2f49d-c150,3C6UR5CJ4JG273729,,33021,WA73729,2018,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,fitzgerald mazda,114 Baughmans Lane,Frederick,MD
fd2926eb-2eb0,1GCWGBFP1L1146556,27995,38455,146556,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,fam vans,10870 Kalama River Avenue,Fountain Valley,CA
cd8edc52-3b17,ZFF67NFAXF0203975,,12551,,2015,Ferrari,458 Italia,Base,Coupe,Car,RWD,Automatic,Premium Unleaded,4.5,V,0 to 60 motorsports,1068 Main St,Willimantic,CT
621bf48d-8e97,3C6MR5AJ2GG133500,24999,117176,SA5830,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,lynnway auto sales,295 Lynnway,Lynn,MA
76bd6aba-2563,5TDZT38A97S299492,12995,141950,11300,2007,Toyota,Sequoia,Limited,SUV,Truck,RWD,Automatic,Unleaded,4.7,V,national motors,5820 Miramar Road,San Diego,CA
a656ecf2-4ab8,WP0CB2A86DS130351,52888,10222,130351,2013,Porsche,Boxster,S,Roadster,Car,RWD,Automatic,Premium Unleaded,3.4,H,choice motor group,16000 North 80th Street C,Scottsdale,AZ
b9134814-d8da,WVWYU63B55E106798,,66823,3850A,2005,Volkswagen,Passat,GLX,Wagon,Car,4WD,Automatic,Premium Unleaded,2.8,V,power auto group,500 Sw Sublimity Blvd.,Sublimity,OR
f914ffd8-9daa,1G1AL15F777135484,6995,125239,,2007,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Automatic,Unleaded,2.2,I,parkway motors,601 South Dirksen Parkway,Springfield,IL
c6fdab57-2a79,MAJ3P1TE1JC208304,18444,16432,55644,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,antelope valley ford lincoln,1155 Auto Mall Drive,Lancaster,CA
71844195-24de,1FMJU1H53EEF11559,18500,118373,,2014,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,autoway of miami,2729 Northwest 56Th Street,Miami,FL
7225f364-ad37,1G1AT58HX97162122,5595,119845,H00172-T1,2009,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,ays auto group,1102 South State Street,San Jacinto,CA
8d7ca27f-3bab,JHMZE2H75AS030749,6998,149718,G2110475,2010,Honda,Insight,EX,Hatchback,Car,FWD,Automatic,Electric / Unleaded,1.3,I,priority certified used cars,13151 Jefferson Avenue,Newport News,VA
2aef3057-2798,1C4SDJGJ1JC307114,62503,36015,9AC3839,2018,Dodge,Durango,SRT,SUV,Truck,4WD,Automatic,Premium Unleaded,6.4,V,capital ford raleigh,4900 Capital Blvd.,Raleigh,NC
92f4d55e-9dad,WBA7U2C00LGJ59393,81411,22100,MB1442A,2020,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,barbour-hendrick honda greenville,3300 S Memorial Dr,Greenville,NC
c9cd031e-2d9e,ML32A3HJ3EH017911,6318,94355,56T7134,2014,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,jeff wyler chrysler jeep dodge ram,875 E Eads Pkwy,Lawrenceburg,IN
f0241904-79dc,MAJ3S2FE0LC356558,19978,2096,20268A,2020,Ford,Ecosport,S,Crossover,Truck,FWD,Automatic,Unleaded,1,I,jones ford buckeye,24600 West Yuma Road,Buckeye,AZ
cecb14d1-6259,WDDNG7GB4CA464396,,27000,PL4473G,2012,Mercedes-Benz,S-Class,S600,Sedan,Car,RWD,Automatic,Premium Unleaded,5.5,V,darrell waltrip buick gmc,1440 Murfreesboro Road,Franklin,TN
1a6601e9-c9e4,3C6UR5FJ6JG328113,46988,87100,33232A,2018,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,"silsbee ford, inc.",1211 U.S. 96 North,Silsbee,TX
f4d3a6a1-4f00,WBSJF0C57JB283389,74602,37973,JB283389,2018,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,group1 consolidated sister stores,800 Gressner,Houston,TX
968551a3-edb3,3B7KF237X1G235983,11900,225904,,2001,Dodge,Ram Pickup,SLT,Pickup,Truck,4WD,Manual,Diesel,5.9,I,speedway motors,1109 Coliseum Boulevard West,Fort Wayne,IN
ce495516-0f3a,WDCYC7DF1EX227210,64950,67416,4952,2014,Mercedes-Benz,G-Class,G63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,capital motor company,2833 Alpine Rd,Eau Claire,WI
a92f45d8-8656,WDDDJ76X16A031973,,92250,,2006,Mercedes-Benz,CLS-Class,CLS55 AMG,Coupe,Car,RWD,Automatic,Premium Unleaded,5.4,V,bryan performance motorsports,5584 S Fort Apache Rd,Las Vegas,NV
72e8fe66-453e,WDCYC7DF8EX217676,86991,56220,EX217676,2014,Mercedes-Benz,G-Class,G63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,group1 consolidated sister stores,800 Gressner,Houston,TX
9fcac35c-600a,KL79MSSL6MB015320,,11668,1H6556B,2021,Chevrolet,Trailblazer,Activ,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,darcars kia of temple hills,4700 Branch Avenue,Temple Hills,MD
9d623300-c85e,1GTGG29V261142969,4495,205697,1707,2006,GMC,Savana Cargo,Base,Cargo Van,Truck,RWD,Automatic,Unleaded,4.8,V,wenninger auto sales llc,W2956 State Road 33,Iron Ridge,WI
138d8ed4-1fbf,WP0AB29888U781647,,31246,MSN8696,2008,Porsche,Cayman,S,Coupe,Car,RWD,Manual,Premium Unleaded,3.4,H,meccanic shop north inc,6 Dingle Ridge Rd,North Salem,NY
2de8eab7-93e2,WBY1Z8C30HV891922,25491,37620,XHB4631B,2017,BMW,i3,Base,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,hendrick motors of charlotte,5201 E. Independence Blvd,Charlotte,NC
faa738ca-513d,WP1AD29P29LA61428,16998,134371,A61428,2009,Porsche,Cayenne,GTS,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,car-fi auto group,2950 Valley Ave,Winchester,VA
3bc94614-0ab0,WMEEJ3BA4EK780690,7492,13303,EK780690,2014,smart,fortwo,passion,Coupe,Car,RWD,Automatic,Premium Unleaded,1,I,sterling mccall group,17800 North Fwy,Houston,TX
0b31f6d9-bf30,3GNBABFW1BS528422,,,,2011,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,low price transportation network,501 South State Road 7,Plantation,FL
41b9d7f4-e12a,WBS83CH06MCG29441,121977,2670,MN768A,2021,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,hendrick toyota apex,1210 Laura Village Drive,Apex,NC
cc85a715-dd58,KL8CF6S9XEC413777,9248,64527,C310624A,2014,Chevrolet,Spark,2LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,covert country hutto,1200b Hwy 79 E,Hutto,TX
93589782-b00e,1B7KF23W3YJ183354,6950,244411,R2773,2000,Dodge,Ram Pickup,ST,Pickup,Truck,4WD,Manual,Unleaded,8,V,reliable auto sales,1522 N. Elm Pl.,Broken Arrow,OK
c409267e-f81b,JTJBT20X680152611,17998,141882,80152611,2008,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,sterling mccall lexus,10025 Southwest Fwy,Houston,TX
d7ba75b0-376e,WP1AB2A21BLA45359,14950,159937,5256,2011,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,capital motor company,2833 Alpine Rd,Eau Claire,WI
726181bc-771b,1G1AT58H897129152,,,13570,2009,Chevrolet,Cobalt,LT,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,auto land,5925 E. Belknap St.,Fort Worth,TX
5dec0bf8-7cd3,ZHWUF4ZF6LLA13993,309999,1368,CP16030,2020,Lamborghini,Huracan,EVO,Coupe,Car,4WD,Manual,Premium Unleaded,5.2,V,alfa romeo of charlotte,416 Tyvola Rd,Charlotte,NC
2212df23-a0e6,1G8AL58F86Z160319,4990,74164,,2006,Saturn,ION,3,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,rite choice auto inc.,5714 Old Sunrise Hwy,Massapequa,NY
634b1b93-db5e,WDDNG8GB0BA412901,22902,71139,21258A2,2011,Mercedes-Benz,S-Class,S580,Sedan,Car,4WD,Automatic,Premium Unleaded,5.5,V,hertrich toyota of pocomoke,1337 Ocean Highway,Pocomoke City,MD
7d80239a-6079,3GNGK23G43G333211,20995,60736,A1431,2003,Chevrolet,Avalanche,Base,Pickup,Truck,4WD,Automatic,Unleaded,8.1,V,spring valley chevrolet buick,120 E Grant Ave,Spring Valley,MN
418ceb4d-10b5,3GNDA23D68S629847,4995,181586,P10052,2008,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Automatic,Unleaded,2.2,I,power kia,3705 Market St Ne,Salem,OR
1fe914ef-2cc8,1FMJK1J53DEF54961,17400,83395,F25890A,2013,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,lithia vip,150 N. Bartlett St.,Medford,OR
16072edd-e5e4,WDDXK7JB3HA022524,99596,10703,THA022524,2017,Mercedes-Benz,S-Class,AMG® S63,Convertible,Car,4WD,Automatic,Premium Unleaded,5.5,V,audi west houston,15865 Katy Fwy,Houston,TX
8bd3578f-fe92,4JGDA7FB3HA853297,58998,45391,R1965XX,2017,Mercedes-Benz,GLE-Class,AMG® GLE63 S,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,herb chambers maserati of millbury,2 Latti Farm Road Rte. 20,Millbury,MA
aaa283c9-dc9c,1G1AL18F587281766,4990,74964,MZ1465A,2008,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Automatic,Unleaded,2.2,I,classic mazda,6951 Center St,Mentor,OH
f64b149d-46a6,WDBWK73F27F146841,21999,32359,TF146841,2007,Mercedes-Benz,SLK-Class,AMG SLK32,Convertible,Car,RWD,Automatic,Premium Unleaded,5.4,V,jaguar birmingham,3000 Tom Williams Way,Birmingham,AL
42ae4700-1d79,5YMKT6C58J0Y83428,65999,51359,PV3529,2018,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,acura of pleasanton,4355 Rosewood Dr,Pleasanton,CA
1e318fa2-a41b,5LTEW05A62KJ02803,12900,179000,2111,2002,Lincoln,Blackwood,Base,Pickup,Truck,RWD,Automatic,Premium Unleaded,5.4,V,auto pro's,665 N Anderson Rd,Rock Hill,SC
4d887e78-5654,SCFRMFAV3HGL02346,149900,7202,7989,2017,Aston Martin,DB11,Launch Edition,Coupe,Car,RWD,Automatic,Premium Unleaded,5.2,V,mclaren greenwich,348 West Putnam Avenue,Greenwich,CT
855afe4c-9e67,1B4HS28Z11F587929,,162786,CV587929,2001,Dodge,Durango,SLT,SUV,Truck,4WD,Automatic,Unleaded,5.9,V,bastian's auto outlet,106 E 1st Ave,Coal Valley,IL
9e3a4346-bafd,1B3JZ65Z58V201414,68900,8602,24296,2008,Dodge,Viper,SRT10,Convertible,Car,RWD,Manual,Premium Unleaded,8.4,V,midwest highline,3337 North Publisher's Drive,Rockford,IL
2c8a6190-ba51,1B7HL2AX51S304500,2495,125008,2731,2001,Dodge,Dakota,SLT,Pickup,Truck,RWD,Manual,Unleaded,3.9,V,kinion auto sales and service inc.,100 Industrial Park Dr,Clarence,IA
5d70a32c-cc6a,ZACNJBB10KPK42737,25999,4534,F9950,2019,Jeep,Renegade,Altitude Package,SUV,Truck,4WD,Automatic,Premium Unleaded; Unleaded,1.3,I,henkel chrysler jeep dodge,1275 W Dickman Road,Battle Creek,MI
8a0f5996-b522,ML32F3FJ0JHF03660,10959,27939,C21200A,2018,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Automatic,Unleaded,1.2,I,salvadore chevrolet,442 West Broadway,Gardner,MA
34a05871-43b4,1FMJK2A54BEF43471,,186740,477433,2011,Ford,Expedition,Limited,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,john deery motors inc,6823 University Avenue,Cedar Falls,IA
561f936e-c5ea,1FMFU155X7LA62082,9850,99999,7LA62082,2007,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,coggin honda of st. augustine,2925 Highway 1 S,Saint Augustine,FL
aa66e4bb-4269,WP1AB2AYXLDA28124,87998,6684,R1954,2020,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,mercedes-benz of boston,259 Mcgrath Highway,Somerville,MA
84aebfe4-a1dc,1GTP6EE15J1207359,42999,14783,S10743P,2018,GMC,Canyon,Denali,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,cerritos mitsubishi,10944 South Street,Cerritos,CA
59accb2b-3f50,WDDLJ9BB8JA205130,52988,28608,M04430A,2018,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,rick hendrick city chevrolet,5101 E Independence Blvd,Charlotte,NC
f61a3380-118c,2G4WS52J721249194,3900,119684,,2002,Buick,Century,Custom,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,carsunder3000.net,620 North Dixie Highway,Lake Worth,FL
6c434097-5a48,1GCEK14V0XZ186480,8495,136895,J186480,1999,Chevrolet,Silverado,LS,Pickup,Truck,4WD,Manual,Unleaded,4.8,V,iauto,3251 Highland Ave,Cincinnati,OH
478039f9-ab62,1G2NE52E35M140111,2500,196022,20-1148,2005,Pontiac,Grand Am,SE,Sedan,Car,FWD,Automatic,Unleaded,3.4,V,headers auto sales,1530 E. Mckinley Ave.,Mishawaka,IN
16bc6088-b400,SAJWA79C15SG39341,5998,151522,5SG39341,2005,Jaguar,XJ Series,XJ8 L,Sedan,Car,RWD,Automatic,Premium Unleaded,4.2,V,autoline,25350 Pleasant Valley Rd 180,Chantilly,VA
3d4fb0d5-b93b,4JGDF7DE1HA741256,55650,44966,MN453998A,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,germain cars,2596 West Michigan Street,Sidney,OH
2a79969e-3f1f,5UXKR6C52JL069151,45998,42847,M6199,2018,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,sandy sansing mazda,6105 Pensacola Blvd,Pensacola,FL
6e2bdf3e-c197,WBA7F2C54JG424321,59995,31989,WB14446P,2018,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,ganley auto collision,4081 West 150Th Street,Cleveland,OH
4dfc20da-960f,1FDUF4GYXHEB24466,29960,113265,R20-542,2017,Ford,F-450 Super Duty Chassis Cab,XL,Chassis Cab,Truck,RWD,Automatic,Unleaded,6.8,V,gross chevrolet buick gmc of black river falls,1011 Commerce Drive,Black River Falls,WI
2057e184-a0a4,ZACNJBC15KPJ87491,25000,16616,PS20732,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,volkswagen of murrieta,41300 Date St,Murrieta,CA
f0e359fd-9113,1G1AH5F52A7140050,,96489,P1805B,2010,Chevrolet,Cobalt,Base,Sedan,Car,FWD,Manual,Unleaded,2.2,I,croft country chevrolet buick gmc,401 E Oklahoma Blvd.,Alva,OK
84f6697f-64fe,1GNDX03E8XD154132,,115034,10001B,1999,Chevrolet,Venture,Base,Minivan,Truck,FWD,Automatic,Unleaded,3.4,V,college way auto sales & service,1796 College Way,Fergus Falls,MN
0361f204-c068,1B3BX48E7FN155234,,28097,,1985,Dodge,Lancer,Base,Hatchback,,,,,2.2,,rover classic,798 Monmouth Road,Cream Ridge,NJ
bfb296ab-80fe,WDCYC7DF5EX220566,85988,51499,R3900,2014,Mercedes-Benz,G-Class,G63 AMG®,SUV,Truck,4WD,Automatic,Premium Unleaded,5.5,V,westgate dodge ram wake forest,10936 Star Rd,Wake Forest,NC
62ac5f7b-3cb1,1GCWGGCF8F1215692,,141471,F1215692,2015,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,auto union ltd,7410 Long Point Rd,Houston,TX
6fd991de-173d,3C6UR5FJ3JG212156,49790,49108,BF20227A,2018,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,finish line auto sales,519 N Main St,O'fallon,MO
753ef400-608f,5UXKU6C52J0Z66583,61900,21945,U8516,2018,BMW,X6,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw santa barbara,402 S Hope A,Santa Barbara,CA
9767f87b-af6b,1G6DM56TX50205954,,112655,10006,2005,Cadillac,CTS,2.8,Sedan,Car,RWD,Manual,Unleaded,2.8,V,certified auto imports,736 South 50Th Street,Tampa,FL
e8196315-6822,3GNBABDB7AS567613,5199,120892,14--284,2010,Chevrolet,HHR,LT,Mini Mpv,Car,FWD,Automatic,E85 / Unleaded,2.2,I,pasadena auto sales,8890 Fort Small Wood Rd,Pasadena,MD
08139f21-bdf6,WDDXK8CB2HA028446,75000,53081,11076P,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,mercedes-benz of fredericksburg,1000 Noble Way,Fredericksburg,VA
